path,structuremode,solvent,charge,tautomer,conformer,name
flexisol/gas/water/abate_chrg0_t0_c44,gas,water,0,0,44,abate
flexisol/gas/water/abate_chrg0_t0_c45,gas,water,0,0,45,abate
flexisol/gas/water/abate_chrg0_t0_c46,gas,water,0,0,46,abate
flexisol/gas/water/abate_chrg0_t0_c47,gas,water,0,0,47,abate
flexisol/gas/water/abate_chrg0_t0_c48,gas,water,0,0,48,abate
flexisol/gas/water/abate_chrg0_t0_c49,gas,water,0,0,49,abate
flexisol/gas/water/abate_chrg0_t0_c5,gas,water,0,0,5,abate
flexisol/gas/water/abate_chrg0_t0_c50,gas,water,0,0,50,abate
flexisol/gas/water/abate_chrg0_t0_c51,gas,water,0,0,51,abate
flexisol/gas/water/abate_chrg0_t0_c52,gas,water,0,0,52,abate
flexisol/gas/water/abate_chrg0_t0_c53,gas,water,0,0,53,abate
flexisol/gas/water/abate_chrg0_t0_c54,gas,water,0,0,54,abate
flexisol/gas/water/abate_chrg0_t0_c55,gas,water,0,0,55,abate
flexisol/gas/water/abate_chrg0_t0_c56,gas,water,0,0,56,abate
flexisol/gas/water/abate_chrg0_t0_c57,gas,water,0,0,57,abate
flexisol/gas/water/abate_chrg0_t0_c58,gas,water,0,0,58,abate
flexisol/gas/water/abate_chrg0_t0_c59,gas,water,0,0,59,abate
flexisol/gas/water/abate_chrg0_t0_c6,gas,water,0,0,6,abate
flexisol/gas/water/abate_chrg0_t0_c60,gas,water,0,0,60,abate
flexisol/gas/water/abate_chrg0_t0_c61,gas,water,0,0,61,abate
flexisol/gas/water/abate_chrg0_t0_c62,gas,water,0,0,62,abate
flexisol/gas/water/abate_chrg0_t0_c63,gas,water,0,0,63,abate
flexisol/gas/water/abate_chrg0_t0_c64,gas,water,0,0,64,abate
flexisol/gas/water/abate_chrg0_t0_c65,gas,water,0,0,65,abate
flexisol/gas/water/abate_chrg0_t0_c66,gas,water,0,0,66,abate
flexisol/gas/water/abate_chrg0_t0_c67,gas,water,0,0,67,abate
flexisol/gas/water/abate_chrg0_t0_c68,gas,water,0,0,68,abate
flexisol/gas/water/abate_chrg0_t0_c69,gas,water,0,0,69,abate
flexisol/gas/water/abate_chrg0_t0_c7,gas,water,0,0,7,abate
flexisol/gas/water/abate_chrg0_t0_c70,gas,water,0,0,70,abate
flexisol/gas/water/abate_chrg0_t0_c71,gas,water,0,0,71,abate
flexisol/gas/water/abate_chrg0_t0_c72,gas,water,0,0,72,abate
flexisol/gas/water/abate_chrg0_t0_c73,gas,water,0,0,73,abate
flexisol/gas/water/abate_chrg0_t0_c74,gas,water,0,0,74,abate
flexisol/gas/water/abate_chrg0_t0_c75,gas,water,0,0,75,abate
flexisol/gas/water/abate_chrg0_t0_c8,gas,water,0,0,8,abate
flexisol/gas/water/abate_chrg0_t0_c9,gas,water,0,0,9,abate
flexisol/gas/water/acenaphthene_chrg0_t0_c0,gas,water,0,0,0,acenaphthene
flexisol/gas/water/acticin_chrg0_t0_c0,gas,water,0,0,0,acticin
flexisol/gas/water/acticin_chrg0_t0_c1,gas,water,0,0,1,acticin
flexisol/gas/water/acticin_chrg0_t0_c2,gas,water,0,0,2,acticin
flexisol/gas/water/acticin_chrg0_t0_c3,gas,water,0,0,3,acticin
flexisol/gas/water/acticin_chrg0_t0_c4,gas,water,0,0,4,acticin
flexisol/gas/water/acticin_chrg0_t0_c5,gas,water,0,0,5,acticin
flexisol/gas/water/acticin_chrg0_t0_c6,gas,water,0,0,6,acticin
flexisol/gas/water/acticin_chrg0_t0_c7,gas,water,0,0,7,acticin
flexisol/gas/water/adamantane_chrg0_t0_c0,gas,water,0,0,0,adamantane
flexisol/gas/water/adapalene_chrg0_t0_c0,gas,water,0,0,0,adapalene
flexisol/gas/water/adapalene_chrg0_t0_c1,gas,water,0,0,1,adapalene
flexisol/gas/water/adapalene_chrg0_t0_c2,gas,water,0,0,2,adapalene
flexisol/gas/water/adapalene_chrg0_t0_c3,gas,water,0,0,3,adapalene
flexisol/gas/water/adenosine_chrg0_t0_c0,gas,water,0,0,0,adenosine
flexisol/gas/water/adenosine_chrg0_t0_c1,gas,water,0,0,1,adenosine
flexisol/gas/water/adenosine_chrg0_t0_c2,gas,water,0,0,2,adenosine
flexisol/gas/water/adenosine_chrg0_t0_c3,gas,water,0,0,3,adenosine
flexisol/gas/water/adenosine_chrg0_t0_c4,gas,water,0,0,4,adenosine
flexisol/gas/water/adonitol_chrg0_t0_c0,gas,water,0,0,0,adonitol
flexisol/gas/water/adonitol_chrg0_t0_c1,gas,water,0,0,1,adonitol
flexisol/gas/water/adonitol_chrg0_t0_c10,gas,water,0,0,10,adonitol
flexisol/gas/water/adonitol_chrg0_t0_c11,gas,water,0,0,11,adonitol
flexisol/gas/water/adonitol_chrg0_t0_c2,gas,water,0,0,2,adonitol
flexisol/gas/water/adonitol_chrg0_t0_c3,gas,water,0,0,3,adonitol
flexisol/gas/water/adonitol_chrg0_t0_c4,gas,water,0,0,4,adonitol
flexisol/gas/water/adonitol_chrg0_t0_c5,gas,water,0,0,5,adonitol
flexisol/gas/water/adonitol_chrg0_t0_c6,gas,water,0,0,6,adonitol
flexisol/gas/water/adonitol_chrg0_t0_c7,gas,water,0,0,7,adonitol
flexisol/gas/water/adonitol_chrg0_t0_c8,gas,water,0,0,8,adonitol
flexisol/gas/water/adonitol_chrg0_t0_c9,gas,water,0,0,9,adonitol
flexisol/gas/water/ajmaline_chrg0_t0_c0,gas,water,0,0,0,ajmaline
flexisol/gas/water/ajmaline_chrg0_t0_c1,gas,water,0,0,1,ajmaline
flexisol/gas/water/ajmaline_chrg0_t0_c2,gas,water,0,0,2,ajmaline
flexisol/gas/water/ajmaline_chrg0_t0_c3,gas,water,0,0,3,ajmaline
flexisol/gas/water/ajmaline_chrg0_t0_c4,gas,water,0,0,4,ajmaline
flexisol/gas/water/albendazole_chrg0_t0_c0,gas,water,0,0,0,albendazole
flexisol/gas/water/albendazole_chrg0_t0_c1,gas,water,0,0,1,albendazole
flexisol/gas/water/albendazole_chrg0_t0_c2,gas,water,0,0,2,albendazole
flexisol/gas/water/albendazole_chrg0_t0_c3,gas,water,0,0,3,albendazole
flexisol/gas/water/albendazole_chrg0_t0_c4,gas,water,0,0,4,albendazole
flexisol/gas/water/albendazole_chrg0_t0_c5,gas,water,0,0,5,albendazole
flexisol/gas/water/albendazole_chrg0_t0_c6,gas,water,0,0,6,albendazole
flexisol/gas/water/albendazole_chrg0_t0_c7,gas,water,0,0,7,albendazole
flexisol/gas/water/albendazole_chrg0_t0_c8,gas,water,0,0,8,albendazole
flexisol/gas/water/albendazole_chrg0_t0_c9,gas,water,0,0,9,albendazole
flexisol/gas/water/aldosterone_chrg0_t0_c0,gas,water,0,0,0,aldosterone
flexisol/gas/water/aldosterone_chrg0_t0_c1,gas,water,0,0,1,aldosterone
flexisol/gas/water/aldosterone_chrg0_t0_c2,gas,water,0,0,2,aldosterone
flexisol/gas/water/aldosterone_chrg0_t0_c3,gas,water,0,0,3,aldosterone
flexisol/gas/water/aldosterone_chrg0_t0_c4,gas,water,0,0,4,aldosterone
flexisol/gas/water/aldosterone_chrg0_t0_c5,gas,water,0,0,5,aldosterone
flexisol/gas/water/aldosterone_chrg0_t0_c6,gas,water,0,0,6,aldosterone
flexisol/gas/water/aldrin_chrg0_t0_c0,gas,water,0,0,0,aldrin
flexisol/gas/water/alpha-cedrene_chrg0_t0_c0,gas,water,0,0,0,alpha-cedrene
flexisol/gas/water/alpha-cedrene_chrg0_t0_c1,gas,water,0,0,1,alpha-cedrene
flexisol/gas/water/alpha-cedrene_chrg0_t0_c2,gas,water,0,0,2,alpha-cedrene
flexisol/gas/water/alpha-cedrene_chrg0_t0_c3,gas,water,0,0,3,alpha-cedrene
flexisol/gas/water/alpha-humulene_chrg0_t0_c0,gas,water,0,0,0,alpha-humulene
flexisol/gas/water/alpha-humulene_chrg0_t0_c1,gas,water,0,0,1,alpha-humulene
flexisol/gas/water/alpha-humulene_chrg0_t0_c2,gas,water,0,0,2,alpha-humulene
flexisol/gas/water/alpha-humulene_chrg0_t0_c3,gas,water,0,0,3,alpha-humulene
flexisol/gas/water/alpha-humulene_chrg0_t0_c4,gas,water,0,0,4,alpha-humulene
flexisol/gas/water/alpha-humulene_chrg0_t0_c5,gas,water,0,0,5,alpha-humulene
flexisol/gas/water/alpha-longipinene_chrg0_t0_c0,gas,water,0,0,0,alpha-longipinene
flexisol/gas/water/alpha-neoclovene_chrg0_t0_c0,gas,water,0,0,0,alpha-neoclovene
flexisol/gas/water/alpha-neoclovene_chrg0_t0_c1,gas,water,0,0,1,alpha-neoclovene
flexisol/gas/water/alpha-neoclovene_chrg0_t0_c2,gas,water,0,0,2,alpha-neoclovene
flexisol/gas/water/alpha-neoclovene_chrg0_t0_c3,gas,water,0,0,3,alpha-neoclovene
flexisol/gas/water/alpha-pinene_chrg0_t0_c0,gas,water,0,0,0,alpha-pinene
flexisol/gas/water/alprenolol_chrg0_t0_c0,gas,water,0,0,0,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c1,gas,water,0,0,1,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c10,gas,water,0,0,10,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c11,gas,water,0,0,11,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c12,gas,water,0,0,12,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c13,gas,water,0,0,13,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c14,gas,water,0,0,14,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c15,gas,water,0,0,15,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c16,gas,water,0,0,16,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c17,gas,water,0,0,17,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c18,gas,water,0,0,18,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c19,gas,water,0,0,19,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c2,gas,water,0,0,2,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c20,gas,water,0,0,20,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c21,gas,water,0,0,21,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c22,gas,water,0,0,22,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c23,gas,water,0,0,23,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c24,gas,water,0,0,24,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c25,gas,water,0,0,25,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c26,gas,water,0,0,26,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c3,gas,water,0,0,3,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c4,gas,water,0,0,4,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c5,gas,water,0,0,5,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c6,gas,water,0,0,6,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c7,gas,water,0,0,7,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c8,gas,water,0,0,8,alprenolol
flexisol/gas/water/alprenolol_chrg0_t0_c9,gas,water,0,0,9,alprenolol
flexisol/gas/water/amitriptyline_chrg0_t0_c0,gas,water,0,0,0,amitriptyline
flexisol/gas/water/amitriptyline_chrg0_t0_c1,gas,water,0,0,1,amitriptyline
flexisol/gas/water/amitriptyline_chrg0_t0_c2,gas,water,0,0,2,amitriptyline
flexisol/gas/water/amitriptyline_chrg0_t0_c3,gas,water,0,0,3,amitriptyline
flexisol/gas/water/amitriptyline_chrg0_t0_c4,gas,water,0,0,4,amitriptyline
flexisol/gas/water/amitriptyline_chrg0_t0_c5,gas,water,0,0,5,amitriptyline
flexisol/gas/water/amlodipine_chrg0_t0_c0,gas,water,0,0,0,amlodipine
flexisol/gas/water/amlodipine_chrg0_t0_c1,gas,water,0,0,1,amlodipine
flexisol/gas/water/amlodipine_chrg0_t0_c2,gas,water,0,0,2,amlodipine
flexisol/gas/water/amoxicillin_chrg0_t0_c0,gas,water,0,0,0,amoxicillin
flexisol/gas/water/amoxicillin_chrg0_t0_c1,gas,water,0,0,1,amoxicillin
flexisol/gas/water/amoxicillin_chrg0_t0_c10,gas,water,0,0,10,amoxicillin
flexisol/gas/water/amoxicillin_chrg0_t0_c2,gas,water,0,0,2,amoxicillin
flexisol/gas/water/amoxicillin_chrg0_t0_c3,gas,water,0,0,3,amoxicillin
flexisol/gas/water/amoxicillin_chrg0_t0_c4,gas,water,0,0,4,amoxicillin
flexisol/gas/water/amoxicillin_chrg0_t0_c5,gas,water,0,0,5,amoxicillin
flexisol/gas/water/amoxicillin_chrg0_t0_c6,gas,water,0,0,6,amoxicillin
flexisol/gas/water/amoxicillin_chrg0_t0_c7,gas,water,0,0,7,amoxicillin
flexisol/gas/water/amoxicillin_chrg0_t0_c8,gas,water,0,0,8,amoxicillin
flexisol/gas/water/amoxicillin_chrg0_t0_c9,gas,water,0,0,9,amoxicillin
flexisol/gas/water/androstenone_chrg0_t0_c0,gas,water,0,0,0,androstenone
flexisol/gas/water/androstenone_chrg0_t0_c1,gas,water,0,0,1,androstenone
flexisol/gas/water/androsterone_chrg0_t0_c0,gas,water,0,0,0,androsterone
flexisol/gas/water/androsterone_chrg0_t0_c1,gas,water,0,0,1,androsterone
flexisol/gas/water/androsterone_chrg0_t0_c2,gas,water,0,0,2,androsterone
flexisol/gas/water/androsterone_chrg0_t0_c3,gas,water,0,0,3,androsterone
flexisol/gas/water/anhydroretinol_chrg0_t0_c0,gas,water,0,0,0,anhydroretinol
flexisol/gas/water/anhydroretinol_chrg0_t0_c1,gas,water,0,0,1,anhydroretinol
flexisol/gas/water/anhydroretinol_chrg0_t0_c2,gas,water,0,0,2,anhydroretinol
flexisol/gas/water/anhydroretinol_chrg0_t0_c3,gas,water,0,0,3,anhydroretinol
flexisol/gas/water/anhydroretinol_chrg0_t0_c4,gas,water,0,0,4,anhydroretinol
flexisol/gas/water/anhydroretinol_chrg0_t0_c5,gas,water,0,0,5,anhydroretinol
flexisol/gas/water/anhydroretinol_chrg0_t0_c6,gas,water,0,0,6,anhydroretinol
flexisol/gas/water/anycymidol_chrg0_t0_c0,gas,water,0,0,0,anycymidol
flexisol/gas/water/anycymidol_chrg0_t0_c1,gas,water,0,0,1,anycymidol
flexisol/gas/water/anycymidol_chrg0_t0_c2,gas,water,0,0,2,anycymidol
flexisol/gas/water/anycymidol_chrg0_t0_c3,gas,water,0,0,3,anycymidol
flexisol/gas/water/anycymidol_chrg0_t0_c4,gas,water,0,0,4,anycymidol
flexisol/gas/water/anycymidol_chrg0_t0_c5,gas,water,0,0,5,anycymidol
flexisol/gas/water/anycymidol_chrg0_t0_c6,gas,water,0,0,6,anycymidol
flexisol/gas/water/anycymidol_chrg0_t0_c7,gas,water,0,0,7,anycymidol
flexisol/gas/water/aprepitant_chrg0_t0_c0,gas,water,0,0,0,aprepitant
flexisol/gas/water/aprepitant_chrg0_t0_c1,gas,water,0,0,1,aprepitant
flexisol/gas/water/arbanol_chrg0_t0_c0,gas,water,0,0,0,arbanol
flexisol/gas/water/arbanol_chrg0_t0_c1,gas,water,0,0,1,arbanol
flexisol/gas/water/arbanol_chrg0_t0_c2,gas,water,0,0,2,arbanol
flexisol/gas/water/arbanol_chrg0_t0_c3,gas,water,0,0,3,arbanol
flexisol/gas/water/arbanol_chrg0_t0_c4,gas,water,0,0,4,arbanol
flexisol/gas/water/arbanol_chrg0_t0_c5,gas,water,0,0,5,arbanol
flexisol/gas/water/arbanol_chrg0_t0_c6,gas,water,0,0,6,arbanol
flexisol/gas/water/arbanol_chrg0_t0_c7,gas,water,0,0,7,arbanol
flexisol/gas/water/arformoterol_chrg0_t0_c0,gas,water,0,0,0,arformoterol
flexisol/gas/water/arformoterol_chrg0_t0_c1,gas,water,0,0,1,arformoterol
flexisol/gas/water/arformoterol_chrg0_t0_c2,gas,water,0,0,2,arformoterol
flexisol/gas/water/arformoterol_chrg0_t0_c3,gas,water,0,0,3,arformoterol
flexisol/gas/water/arformoterol_chrg0_t0_c4,gas,water,0,0,4,arformoterol
flexisol/gas/water/arformoterol_chrg0_t0_c5,gas,water,0,0,5,arformoterol
flexisol/gas/water/arformoterol_chrg0_t0_c6,gas,water,0,0,6,arformoterol
flexisol/gas/water/arformoterol_chrg0_t0_c7,gas,water,0,0,7,arformoterol
flexisol/gas/water/ascorbic-acid_chrg0_t0_c0,gas,water,0,0,0,ascorbic-acid
flexisol/gas/water/ascorbic-acid_chrg0_t0_c1,gas,water,0,0,1,ascorbic-acid
flexisol/gas/water/ascorbic-acid_chrg0_t0_c10,gas,water,0,0,10,ascorbic-acid
flexisol/gas/water/ascorbic-acid_chrg0_t0_c11,gas,water,0,0,11,ascorbic-acid
flexisol/gas/water/ascorbic-acid_chrg0_t0_c12,gas,water,0,0,12,ascorbic-acid
flexisol/gas/water/ascorbic-acid_chrg0_t0_c2,gas,water,0,0,2,ascorbic-acid
flexisol/gas/water/ascorbic-acid_chrg0_t0_c3,gas,water,0,0,3,ascorbic-acid
flexisol/gas/water/ascorbic-acid_chrg0_t0_c4,gas,water,0,0,4,ascorbic-acid
flexisol/gas/water/ascorbic-acid_chrg0_t0_c5,gas,water,0,0,5,ascorbic-acid
flexisol/gas/water/ascorbic-acid_chrg0_t0_c6,gas,water,0,0,6,ascorbic-acid
flexisol/gas/water/ascorbic-acid_chrg0_t0_c7,gas,water,0,0,7,ascorbic-acid
flexisol/gas/water/ascorbic-acid_chrg0_t0_c8,gas,water,0,0,8,ascorbic-acid
flexisol/gas/water/ascorbic-acid_chrg0_t0_c9,gas,water,0,0,9,ascorbic-acid
flexisol/gas/water/astemizole_chrg0_t0_c0,gas,water,0,0,0,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c1,gas,water,0,0,1,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c10,gas,water,0,0,10,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c11,gas,water,0,0,11,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c12,gas,water,0,0,12,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c13,gas,water,0,0,13,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c14,gas,water,0,0,14,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c15,gas,water,0,0,15,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c16,gas,water,0,0,16,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c17,gas,water,0,0,17,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c18,gas,water,0,0,18,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c19,gas,water,0,0,19,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c2,gas,water,0,0,2,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c20,gas,water,0,0,20,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c21,gas,water,0,0,21,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c22,gas,water,0,0,22,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c23,gas,water,0,0,23,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c24,gas,water,0,0,24,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c25,gas,water,0,0,25,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c26,gas,water,0,0,26,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c27,gas,water,0,0,27,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c28,gas,water,0,0,28,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c29,gas,water,0,0,29,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c3,gas,water,0,0,3,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c30,gas,water,0,0,30,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c31,gas,water,0,0,31,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c32,gas,water,0,0,32,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c33,gas,water,0,0,33,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c34,gas,water,0,0,34,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c35,gas,water,0,0,35,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c36,gas,water,0,0,36,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c37,gas,water,0,0,37,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c38,gas,water,0,0,38,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c4,gas,water,0,0,4,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c5,gas,water,0,0,5,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c6,gas,water,0,0,6,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c7,gas,water,0,0,7,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c8,gas,water,0,0,8,astemizole
flexisol/gas/water/astemizole_chrg0_t0_c9,gas,water,0,0,9,astemizole
flexisol/gas/water/atropine_chrg0_t0_c0,gas,water,0,0,0,atropine
flexisol/gas/water/atropine_chrg0_t0_c1,gas,water,0,0,1,atropine
flexisol/gas/water/atropine_chrg0_t0_c10,gas,water,0,0,10,atropine
flexisol/gas/water/atropine_chrg0_t0_c11,gas,water,0,0,11,atropine
flexisol/gas/water/atropine_chrg0_t0_c12,gas,water,0,0,12,atropine
flexisol/gas/water/atropine_chrg0_t0_c13,gas,water,0,0,13,atropine
flexisol/gas/water/atropine_chrg0_t0_c2,gas,water,0,0,2,atropine
flexisol/gas/water/atropine_chrg0_t0_c3,gas,water,0,0,3,atropine
flexisol/gas/water/atropine_chrg0_t0_c4,gas,water,0,0,4,atropine
flexisol/gas/water/atropine_chrg0_t0_c5,gas,water,0,0,5,atropine
flexisol/gas/water/atropine_chrg0_t0_c6,gas,water,0,0,6,atropine
flexisol/gas/water/atropine_chrg0_t0_c7,gas,water,0,0,7,atropine
flexisol/gas/water/atropine_chrg0_t0_c8,gas,water,0,0,8,atropine
flexisol/gas/water/atropine_chrg0_t0_c9,gas,water,0,0,9,atropine
flexisol/gas/water/azimsulfuron_chrg0_t0_c0,gas,water,0,0,0,azimsulfuron
flexisol/gas/water/azimsulfuron_chrg0_t0_c1,gas,water,0,0,1,azimsulfuron
flexisol/gas/water/azimsulfuron_chrg0_t0_c10,gas,water,0,0,10,azimsulfuron
flexisol/gas/water/azimsulfuron_chrg0_t0_c11,gas,water,0,0,11,azimsulfuron
flexisol/gas/water/azimsulfuron_chrg0_t0_c12,gas,water,0,0,12,azimsulfuron
flexisol/gas/water/azimsulfuron_chrg0_t0_c13,gas,water,0,0,13,azimsulfuron
flexisol/gas/water/azimsulfuron_chrg0_t0_c14,gas,water,0,0,14,azimsulfuron
flexisol/gas/water/azimsulfuron_chrg0_t0_c15,gas,water,0,0,15,azimsulfuron
flexisol/gas/water/azimsulfuron_chrg0_t0_c2,gas,water,0,0,2,azimsulfuron
flexisol/gas/water/azimsulfuron_chrg0_t0_c3,gas,water,0,0,3,azimsulfuron
flexisol/gas/water/azimsulfuron_chrg0_t0_c4,gas,water,0,0,4,azimsulfuron
flexisol/gas/water/azimsulfuron_chrg0_t0_c5,gas,water,0,0,5,azimsulfuron
flexisol/gas/water/azimsulfuron_chrg0_t0_c6,gas,water,0,0,6,azimsulfuron
flexisol/gas/water/azimsulfuron_chrg0_t0_c7,gas,water,0,0,7,azimsulfuron
flexisol/gas/water/azimsulfuron_chrg0_t0_c8,gas,water,0,0,8,azimsulfuron
flexisol/gas/water/azimsulfuron_chrg0_t0_c9,gas,water,0,0,9,azimsulfuron
flexisol/gas/water/azinphos-methyl_chrg0_t0_c0,gas,water,0,0,0,azinphos-methyl
flexisol/gas/water/azinphos-methyl_chrg0_t0_c1,gas,water,0,0,1,azinphos-methyl
flexisol/gas/water/azinphos-methyl_chrg0_t0_c2,gas,water,0,0,2,azinphos-methyl
flexisol/gas/water/azinphos-methyl_chrg0_t0_c3,gas,water,0,0,3,azinphos-methyl
flexisol/gas/water/azinphos-methyl_chrg0_t0_c4,gas,water,0,0,4,azinphos-methyl
flexisol/gas/water/azinphos-methyl_chrg0_t0_c5,gas,water,0,0,5,azinphos-methyl
flexisol/gas/water/azinphos-methyl_chrg0_t0_c6,gas,water,0,0,6,azinphos-methyl
flexisol/gas/water/azinphos-methyl_chrg0_t0_c7,gas,water,0,0,7,azinphos-methyl
flexisol/gas/water/azinphos-methyl_chrg0_t0_c8,gas,water,0,0,8,azinphos-methyl
flexisol/gas/water/azoxystrobin_chrg0_t0_c0,gas,water,0,0,0,azoxystrobin
flexisol/gas/water/azoxystrobin_chrg0_t0_c1,gas,water,0,0,1,azoxystrobin
flexisol/gas/water/azoxystrobin_chrg0_t0_c10,gas,water,0,0,10,azoxystrobin
flexisol/gas/water/azoxystrobin_chrg0_t0_c11,gas,water,0,0,11,azoxystrobin
flexisol/gas/water/azoxystrobin_chrg0_t0_c12,gas,water,0,0,12,azoxystrobin
flexisol/gas/water/azoxystrobin_chrg0_t0_c13,gas,water,0,0,13,azoxystrobin
flexisol/gas/water/azoxystrobin_chrg0_t0_c14,gas,water,0,0,14,azoxystrobin
flexisol/gas/water/azoxystrobin_chrg0_t0_c15,gas,water,0,0,15,azoxystrobin
flexisol/gas/water/azoxystrobin_chrg0_t0_c16,gas,water,0,0,16,azoxystrobin
flexisol/gas/water/azoxystrobin_chrg0_t0_c17,gas,water,0,0,17,azoxystrobin
flexisol/gas/water/azoxystrobin_chrg0_t0_c18,gas,water,0,0,18,azoxystrobin
flexisol/gas/water/azoxystrobin_chrg0_t0_c19,gas,water,0,0,19,azoxystrobin
flexisol/gas/water/azoxystrobin_chrg0_t0_c2,gas,water,0,0,2,azoxystrobin
flexisol/gas/water/azoxystrobin_chrg0_t0_c20,gas,water,0,0,20,azoxystrobin
flexisol/gas/water/azoxystrobin_chrg0_t0_c3,gas,water,0,0,3,azoxystrobin
flexisol/gas/water/azoxystrobin_chrg0_t0_c4,gas,water,0,0,4,azoxystrobin
flexisol/gas/water/azoxystrobin_chrg0_t0_c5,gas,water,0,0,5,azoxystrobin
flexisol/gas/water/azoxystrobin_chrg0_t0_c6,gas,water,0,0,6,azoxystrobin
flexisol/gas/water/azoxystrobin_chrg0_t0_c7,gas,water,0,0,7,azoxystrobin
flexisol/gas/water/azoxystrobin_chrg0_t0_c8,gas,water,0,0,8,azoxystrobin
flexisol/gas/water/azoxystrobin_chrg0_t0_c9,gas,water,0,0,9,azoxystrobin
flexisol/gas/water/azulfidine_chrg0_t0_c0,gas,water,0,0,0,azulfidine
flexisol/gas/water/azulfidine_chrg0_t0_c1,gas,water,0,0,1,azulfidine
flexisol/gas/water/baloxavir-marboxil_chrg0_t0_c0,gas,water,0,0,0,baloxavir-marboxil
flexisol/gas/water/baloxavir-marboxil_chrg0_t0_c1,gas,water,0,0,1,baloxavir-marboxil
flexisol/gas/water/baloxavir-marboxil_chrg0_t0_c2,gas,water,0,0,2,baloxavir-marboxil
flexisol/gas/water/baloxavir-marboxil_chrg0_t0_c3,gas,water,0,0,3,baloxavir-marboxil
flexisol/gas/water/baloxavir-marboxil_chrg0_t0_c4,gas,water,0,0,4,baloxavir-marboxil
flexisol/gas/water/baloxavir-marboxil_chrg0_t0_c5,gas,water,0,0,5,baloxavir-marboxil
flexisol/gas/water/baloxavir-marboxil_chrg0_t0_c6,gas,water,0,0,6,baloxavir-marboxil
flexisol/gas/water/baloxavir-marboxil_chrg0_t0_c7,gas,water,0,0,7,baloxavir-marboxil
flexisol/gas/water/baloxavir-marboxil_chrg0_t0_c8,gas,water,0,0,8,baloxavir-marboxil
